Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
3.0,4,6.0,31.1,50.2,medio,equilibrada,Si,abril,64,primavera,23:45,7:15
7.5,1,2.0,23.3,78.1,mucho,equilibrada,Si,julio,60,verano,23:15,11:45
4.6,2,3.0,16.4,67.7,mucho,equilibrada,Si,marzo,63,primavera,23:00,10:15
5.4,2,1.0,13.0,33.9,nada,muy procesada,No,enero,40,invierno,2:45,8:45
3.7,4,1.0,21.7,67.2,nada,muy procesada,No,febrero,48,invierno,20:00,5:15
6.7,1,5.0,42.9,31.2,poco,muy procesada,No,febrero,27,invierno,1:45,7:45
4.8,2,1.0,17.6,59.7,medio,ayuno,Si,mayo,78,primavera,0:45,7:45
6.7,2,4.0,43.0,62.5,nada,equilibrada,No,noviembre,39,otoño,1:15,6:30
3.3,4,1.0,34.5,38.9,poco,equilibrada,No,febrero,17,invierno,0:00,5:00
5.5,3,1.0,38.6,78.5,poco,muy procesada,No,septiembre,60,otoño,1:00,7:45
2.2,4,5.0,25.0,73.3,medio,muy procesada,No,enero,14,invierno,1:30,7:15
7.0,2,5.0,17.5,39.5,medio,ayuno,No,agosto,46,verano,20:30,6:00
1.6,4,4.0,11.9,78.0,medio,sana,Si,abril,44,primavera,0:00,5:30
4.9,3,3.0,25.0,33.1,poco,procesada,No,enero,58,invierno,2:00,7:45
5.9,3,2.0,24.1,52.8,medio,equilibrada,No,septiembre,9,otoño,0:00,6:15
1.0,4,7.0,22.6,59.6,medio,procesada,Si,enero,11,invierno,20:15,6:15
5.8,1,5.0,43.0,71.7,medio,sana,Si,marzo,76,primavera,0:00,6:30
3.3,3,7.0,16.4,46.1,nada,muy procesada,Si,febrero,58,invierno,1:30,9:15
8.5,1,2.0,28.9,28.2,mucho,sana,No,marzo,0,primavera,1:45,9:45
4.1,2,1.0,41.7,54.0,nada,procesada,No,enero,55,invierno,0:00,6:15
6.0,3,10.0,39.2,61.7,medio,ayuno,No,marzo,7,primavera,21:00,11:15
4.7,3,2.0,24.1,47.3,poco,equilibrada,No,septiembre,71,otoño,22:00,7:15
7.0,1,13.0,23.0,70.6,mucho,equilibrada,Si,mayo,32,primavera,20:00,11:45
5.8,1,2.0,27.1,65.8,poco,procesada,Si,enero,68,invierno,2:00,7:00
5.6,2,5.0,21.1,59.8,mucho,sana,Si,agosto,75,verano,0:15,8:30
3.5,2,8.0,22.6,68.4,medio,muy procesada,Si,noviembre,48,otoño,23:15,11:00
4.8,2,5.0,21.0,70.5,nada,muy procesada,No,septiembre,71,otoño,1:45,8:00
7.2,2,1.0,18.0,73.0,medio,equilibrada,No,julio,54,verano,2:15,7:00
5.0,4,2.0,29.9,62.2,medio,equilibrada,No,septiembre,73,otoño,23:45,8:15
4.8,3,3.0,32.6,47.6,poco,procesada,No,enero,17,invierno,0:45,7:30
4.0,3,5.0,35.8,79.7,nada,procesada,No,febrero,58,invierno,2:45,8:15
9.0,1,1.0,18.7,38.7,medio,equilibrada,No,agosto,12,verano,20:00,9:00
3.9,4,2.0,30.0,45.8,medio,sana,No,abril,10,primavera,0:15,8:45
5.9,2,8.0,12.4,45.8,nada,muy procesada,No,enero,22,invierno,20:30,11:15
6.6,1,2.0,29.4,26.4,mucho,ayuno,Si,abril,21,primavera,21:15,10:00
4.8,2,7.0,26.7,74.3,medio,sana,Si,mayo,62,primavera,2:45,10:45
5.2,2,1.0,38.0,79.3,poco,procesada,No,noviembre,37,otoño,0:45,8:00
6.3,2,2.0,41.9,40.1,poco,muy procesada,No,noviembre,16,otoño,22:30,10:30
8.3,1,6.0,16.0,45.1,medio,sana,No,julio,14,verano,21:15,9:30
4.1,3,5.0,25.5,43.4,nada,muy procesada,No,febrero,66,invierno,2:00,9:45
9.3,1,4.0,33.0,79.8,mucho,ayuno,No,Desconocido,55,primavera,1:15,6:30
5.5,2,4.0,17.1,74.2,medio,ayuno,Si,junio,13,verano,22:00,5:15
4.1,3,5.0,25.5,68.6,nada,procesada,No,octubre,73,otoño,23:15,6:45
8.8,1,8.0,26.8,41.3,mucho,equilibrada,No,julio,14,verano,21:45,10:30
5.6,3,1.0,20.2,28.5,medio,equilibrada,No,septiembre,66,otoño,0:45,5:30
8.4,1,2.0,44.7,63.9,mucho,ayuno,No,junio,53,verano,20:45,10:30
7.0,1,1.0,44.3,25.2,medio,equilibrada,Si,julio,2,verano,0:00,8:45
3.0,4,1.0,15.2,77.4,medio,procesada,No,enero,27,invierno,1:15,7:00
6.7,2,7.0,14.9,74.1,poco,muy procesada,No,octubre,76,otoño,20:45,5:30
4.0,4,3.0,15.3,74.6,nada,procesada,No,septiembre,22,otoño,2:30,10:30
8.1,1,8.0,37.7,76.0,nada,muy procesada,No,noviembre,47,otoño,22:15,7:30
6.9,2,1.0,40.8,67.8,poco,procesada,No,enero,46,invierno,1:15,8:15
8.1,1,6.0,30.3,39.6,medio,equilibrada,No,mayo,45,primavera,20:15,8:45
2.4,4,2.0,12.4,57.9,medio,muy procesada,No,octubre,24,otoño,23:15,5:15
3.5,3,5.0,24.6,26.2,medio,equilibrada,No,noviembre,75,otoño,2:15,8:00
2.5,4,1.0,37.9,48.3,medio,ayuno,Si,junio,20,verano,22:45,5:45
7.5,2,6.0,37.5,28.6,medio,equilibrada,No,octubre,29,otoño,21:30,11:45
1.0,4,9.0,17.3,48.3,medio,procesada,Si,febrero,49,invierno,21:00,7:00
5.1,2,4.0,31.9,59.3,mucho,equilibrada,Si,julio,21,verano,21:00,5:00
5.0,2,3.0,34.0,64.0,nada,muy procesada,No,diciembre,71,invierno,2:30,8:00
2.7,4,4.0,26.1,63.6,medio,procesada,No,diciembre,3,invierno,23:45,5:30
5.9,1,2.0,20.7,68.2,mucho,sana,Si,abril,68,primavera,21:45,6:45
4.5,4,5.0,11.9,45.3,medio,sana,No,abril,80,primavera,1:15,8:00
10.0,0,1.0,33.3,25.2,mucho,sana,No,junio,72,verano,0:15,8:30
5.8,0,11.0,29.5,72.1,poco,equilibrada,Si,octubre,24,otoño,20:45,9:30
2.6,3,4.0,32.7,48.8,medio,equilibrada,Si,septiembre,46,otoño,20:45,5:30
6.9,2,1.0,32.4,50.6,mucho,ayuno,No,agosto,12,verano,2:30,7:45
7.2,2,6.0,25.0,77.1,medio,ayuno,No,julio,31,verano,22:45,7:15
6.6,2,3.0,40.5,48.3,poco,muy procesada,No,octubre,64,otoño,2:30,9:45
6.9,1,10.0,19.5,45.1,poco,equilibrada,Si,diciembre,26,invierno,20:30,9:30
5.3,3,5.0,40.0,51.2,nada,muy procesada,No,noviembre,8,otoño,0:00,6:45
2.6,3,5.0,38.3,72.1,medio,equilibrada,Si,octubre,70,otoño,0:45,6:00
6.3,3,4.0,27.9,41.8,nada,equilibrada,No,Desconocido,62,otoño,1:30,6:30
5.9,2,4.0,43.3,49.2,medio,sana,Si,marzo,62,primavera,20:45,5:30
6.4,2,4.0,42.7,72.8,medio,sana,No,junio,15,verano,1:45,7:45
3.4,3,7.0,18.6,72.5,medio,sana,Si,julio,58,verano,1:30,9:00
3.6,4,4.0,42.8,38.6,medio,muy procesada,No,diciembre,3,invierno,0:00,5:45
9.0,1,6.0,33.8,50.0,mucho,sana,No,abril,52,primavera,21:45,8:00
4.3,2,5.0,13.1,40.0,nada,equilibrada,Si,febrero,21,invierno,20:00,10:00
1.0,4,7.0,13.0,45.4,nada,procesada,Si,diciembre,42,invierno,2:00,10:15
9.1,1,1.0,40.3,79.8,mucho,equilibrada,No,marzo,59,primavera,1:45,7:15
7.4,2,5.0,10.4,65.2,mucho,sana,No,abril,32,primavera,0:30,7:15
7.1,2,5.0,25.2,35.0,medio,ayuno,No,abril,18,primavera,23:30,6:30
6.5,2,6.0,36.4,35.3,mucho,sana,No,junio,65,verano,0:45,7:15
1.0,4,3.0,36.3,37.8,poco,muy procesada,Si,enero,57,invierno,23:00,6:30
6.7,2,4.0,34.7,60.6,nada,equilibrada,No,octubre,67,otoño,22:30,7:00
6.4,2,6.0,16.5,74.4,poco,equilibrada,No,enero,60,invierno,23:45,6:00
4.4,2,3.0,36.7,71.1,medio,ayuno,Si,agosto,32,verano,23:15,6:00
9.0,1,4.0,16.6,30.9,medio,equilibrada,No,octubre,4,otoño,0:00,5:45
6.7,1,2.0,19.4,65.6,medio,sana,Si,marzo,64,primavera,22:15,5:30
6.1,2,2.0,43.3,61.5,medio,ayuno,No,agosto,38,verano,1:30,7:45
2.7,4,4.0,32.1,78.8,medio,sana,Si,abril,64,primavera,20:00,7:00
6.2,2,7.0,30.6,54.4,poco,muy procesada,No,septiembre,67,otoño,21:15,5:30
4.4,3,2.0,17.3,29.3,nada,muy procesada,No,Desconocido,22,otoño,1:30,6:00
7.6,1,6.0,21.5,38.6,mucho,equilibrada,No,mayo,57,primavera,0:45,8:30
9.0,1,3.0,25.4,61.7,medio,equilibrada,No,octubre,77,otoño,22:15,5:30
4.7,4,2.0,30.0,26.3,medio,sana,No,marzo,17,primavera,2:15,10:30
4.8,4,1.0,15.1,41.8,medio,sana,No,julio,39,verano,21:00,9:45
1.2,4,6.0,17.6,39.7,medio,sana,Si,junio,71,verano,22:30,6:15
4.5,3,3.0,34.6,38.3,medio,procesada,No,febrero,78,invierno,0:00,6:45
10.0,0,7.0,44.3,51.4,mucho,ayuno,No,abril,13,primavera,21:15,5:15
4.6,1,2.0,28.6,69.6,poco,muy procesada,Si,septiembre,57,otoño,1:45,8:30
7.1,1,4.0,10.0,70.9,nada,muy procesada,No,febrero,53,invierno,1:15,7:45
6.8,1,3.0,26.9,57.7,medio,procesada,No,septiembre,38,otoño,1:30,9:45
7.3,2,1.0,24.1,25.9,mucho,ayuno,No,abril,48,primavera,1:30,7:00
9.6,0,4.0,39.6,25.8,mucho,equilibrada,No,julio,44,verano,20:00,8:45
10.0,0,7.0,12.0,76.6,mucho,sana,No,agosto,1,verano,0:45,8:00
8.0,1,7.0,19.3,73.0,mucho,sana,No,marzo,24,primavera,21:30,5:15
3.5,4,2.0,15.5,25.4,medio,sana,No,julio,70,verano,2:45,7:00
2.3,4,5.0,24.7,73.4,poco,procesada,No,noviembre,33,otoño,23:00,10:00
3.5,4,5.0,15.1,74.0,poco,procesada,No,diciembre,17,invierno,1:30,8:45
4.7,3,1.0,43.6,53.9,nada,equilibrada,No,enero,17,invierno,22:15,5:15
10.0,0,6.0,31.9,27.1,mucho,equilibrada,No,junio,75,verano,2:45,10:45
2.6,3,1.0,27.2,51.4,medio,muy procesada,Si,enero,32,invierno,0:45,6:30
4.9,1,3.0,11.0,68.8,medio,ayuno,Si,agosto,33,verano,0:45,8:30
8.9,1,1.0,29.9,57.4,mucho,equilibrada,No,abril,20,primavera,23:00,6:00
5.4,2,5.0,44.5,47.5,medio,muy procesada,No,enero,18,invierno,23:30,5:30
3.4,3,4.0,13.2,59.7,medio,ayuno,Si,agosto,60,verano,20:00,9:00
5.3,2,2.0,21.3,62.6,nada,equilibrada,Si,febrero,30,invierno,2:15,9:30
5.7,2,5.0,33.3,43.2,medio,muy procesada,No,noviembre,37,otoño,23:00,6:15
3.8,3,5.0,20.6,71.9,medio,muy procesada,No,enero,26,invierno,20:00,9:00
5.0,2,3.0,26.7,50.5,medio,equilibrada,Si,mayo,43,primavera,0:45,6:45
3.7,3,3.0,14.4,43.3,medio,equilibrada,Si,octubre,33,otoño,1:15,8:45
4.4,2,1.0,10.4,36.7,mucho,equilibrada,Si,marzo,39,primavera,23:30,7:15
4.3,3,5.0,30.8,79.1,medio,ayuno,Si,marzo,19,primavera,2:45,8:00
4.1,4,3.0,12.0,39.4,medio,ayuno,No,agosto,24,verano,0:15,5:15
6.1,2,2.0,22.8,49.7,nada,equilibrada,No,febrero,32,invierno,22:00,10:45
6.5,1,4.0,32.3,53.8,nada,procesada,Si,diciembre,30,invierno,2:45,9:45
7.3,2,5.0,28.5,69.3,poco,equilibrada,No,Desconocido,54,otoño,20:30,9:15
3.4,4,2.0,33.4,68.4,medio,muy procesada,No,febrero,37,invierno,21:15,6:00
2.2,4,1.0,28.5,52.4,medio,equilibrada,Si,septiembre,7,otoño,1:45,7:30
2.5,4,5.0,15.9,51.1,poco,procesada,No,enero,72,invierno,23:45,5:15
8.0,2,5.0,16.3,50.1,mucho,ayuno,No,abril,27,primavera,23:30,5:00
6.5,1,1.0,21.1,46.0,mucho,equilibrada,Si,abril,8,primavera,23:00,11:15
8.0,1,4.0,41.4,28.8,medio,muy procesada,No,enero,63,invierno,22:45,6:45
1.5,4,7.0,35.1,64.7,medio,equilibrada,Si,julio,44,verano,2:45,10:45
8.8,0,3.0,17.1,53.9,mucho,ayuno,Si,junio,6,verano,20:45,5:30
5.9,2,2.0,25.5,28.8,nada,procesada,No,noviembre,42,otoño,1:45,8:00
1.7,3,2.0,30.0,62.7,medio,ayuno,Si,julio,19,verano,0:30,7:30
6.4,2,2.0,12.1,37.3,medio,equilibrada,No,julio,47,verano,22:30,7:45
3.6,2,2.0,31.6,49.0,nada,muy procesada,Si,noviembre,79,otoño,2:00,7:30
7.6,0,2.0,36.1,46.6,mucho,ayuno,Si,mayo,46,primavera,2:30,10:15
5.4,2,1.0,27.8,44.1,nada,muy procesada,No,diciembre,66,invierno,0:45,8:00
6.4,3,6.0,34.3,77.7,medio,equilibrada,No,octubre,61,otoño,20:00,5:15
5.2,2,3.0,29.7,34.8,nada,equilibrada,Si,septiembre,1,otoño,0:15,6:15
7.4,1,1.0,23.2,42.1,medio,ayuno,Si,agosto,5,verano,2:45,8:45
8.6,1,7.0,42.4,48.6,mucho,ayuno,No,mayo,33,primavera,1:00,9:30
2.7,4,6.0,21.9,31.4,medio,muy procesada,No,noviembre,65,otoño,21:45,6:45
6.7,2,2.0,43.1,78.7,poco,equilibrada,No,febrero,56,invierno,0:30,7:30
3.0,2,5.0,16.0,71.6,medio,muy procesada,Si,enero,60,invierno,21:45,10:45
4.0,3,3.0,11.6,36.1,medio,ayuno,Si,junio,75,verano,1:15,9:00
7.6,1,4.0,24.9,46.6,mucho,equilibrada,No,junio,25,verano,0:45,6:45
5.9,2,1.0,12.4,76.2,medio,sana,No,junio,54,verano,23:15,5:45
3.3,4,7.0,34.1,71.8,nada,procesada,No,diciembre,47,invierno,20:45,6:15
3.5,4,2.0,18.0,37.2,nada,equilibrada,No,enero,66,invierno,1:00,7:00
3.6,4,7.0,11.5,66.9,medio,sana,No,abril,21,primavera,0:00,8:45
5.3,2,6.0,20.4,48.9,poco,muy procesada,No,noviembre,27,otoño,23:45,10:15
1.0,4,7.0,20.7,78.8,medio,muy procesada,Si,septiembre,2,otoño,1:15,9:45
5.8,3,1.0,39.9,36.7,medio,ayuno,No,mayo,75,primavera,1:00,8:15
10.0,0,5.0,38.5,62.0,mucho,ayuno,No,junio,56,verano,23:45,7:45
6.3,1,6.0,28.0,55.2,medio,sana,Si,mayo,27,primavera,2:45,9:30
5.3,3,3.0,28.7,51.9,medio,equilibrada,No,Desconocido,53,otoño,20:30,8:00
7.9,2,2.0,20.7,43.2,nada,equilibrada,No,noviembre,24,otoño,0:45,8:45
4.7,4,5.0,27.2,29.7,medio,equilibrada,No,mayo,39,primavera,0:45,7:30
1.7,4,5.0,18.4,79.3,medio,muy procesada,Si,febrero,28,invierno,0:30,7:45
5.7,1,1.0,41.7,43.6,poco,muy procesada,Si,febrero,45,invierno,1:30,9:30
9.5,1,1.0,44.2,41.9,mucho,equilibrada,No,abril,78,primavera,0:15,6:00
9.5,0,5.0,25.7,79.6,mucho,ayuno,No,junio,61,verano,1:30,7:00
6.9,1,4.0,37.6,56.7,medio,procesada,No,noviembre,66,otoño,1:30,9:15
6.2,1,3.0,18.6,34.8,medio,muy procesada,Si,noviembre,76,otoño,1:15,6:45
2.9,3,5.0,24.8,74.8,poco,muy procesada,Si,septiembre,45,otoño,2:30,8:15
8.2,1,1.0,42.8,51.3,mucho,equilibrada,No,agosto,69,verano,22:00,6:45
7.8,1,4.0,22.8,75.9,nada,muy procesada,No,septiembre,62,otoño,1:45,6:45
5.3,3,2.0,39.3,38.3,poco,muy procesada,No,noviembre,45,otoño,0:00,5:15
9.1,1,4.0,16.1,41.8,mucho,ayuno,No,abril,38,primavera,0:15,5:00
1.2,4,5.0,41.5,39.0,medio,ayuno,Si,marzo,71,primavera,21:15,5:15
6.9,0,3.0,29.5,60.4,mucho,sana,Si,abril,44,primavera,2:15,8:45
5.8,2,2.0,17.4,26.9,poco,equilibrada,Si,enero,51,invierno,0:15,5:45
5.9,3,4.0,26.3,54.4,nada,equilibrada,No,febrero,23,invierno,2:45,9:00
9.3,1,6.0,10.3,30.9,mucho,ayuno,No,abril,39,primavera,21:45,6:45
2.1,4,5.0,34.8,75.9,nada,muy procesada,No,diciembre,48,invierno,2:45,9:30
4.1,2,3.0,33.7,75.7,mucho,ayuno,Si,julio,59,verano,2:30,10:00
7.5,1,1.0,14.5,39.9,medio,equilibrada,Si,noviembre,46,otoño,2:00,8:00
3.8,4,4.0,16.5,48.1,nada,procesada,No,diciembre,22,invierno,1:15,6:15
5.7,2,4.0,32.1,58.5,nada,muy procesada,No,diciembre,51,invierno,21:30,5:30
6.6,1,3.0,18.0,40.2,poco,muy procesada,No,octubre,0,otoño,2:30,7:00
6.1,2,2.0,43.6,78.7,medio,procesada,No,septiembre,66,otoño,21:45,5:45
3.1,4,1.0,42.7,39.9,medio,ayuno,No,agosto,9,verano,2:30,7:15
4.8,2,11.0,23.0,31.2,medio,equilibrada,Si,agosto,1,verano,21:45,11:45
10.0,0,5.0,28.8,40.7,mucho,equilibrada,No,junio,5,verano,2:45,9:45
2.1,4,4.0,14.2,76.3,poco,procesada,No,octubre,2,otoño,22:45,6:30
6.4,3,6.0,31.2,57.6,nada,equilibrada,No,noviembre,16,otoño,1:15,9:00
4.3,2,5.0,22.6,33.7,mucho,sana,Si,mayo,39,primavera,0:30,8:30
4.9,2,2.0,38.6,49.6,medio,equilibrada,Si,marzo,0,primavera,0:00,5:30
2.2,4,6.0,24.9,43.7,medio,muy procesada,No,septiembre,49,otoño,21:00,9:00
6.8,2,9.0,38.9,51.1,mucho,equilibrada,No,agosto,9,verano,22:30,10:15
7.1,1,7.0,30.5,65.1,poco,equilibrada,Si,enero,38,invierno,22:30,8:30
3.1,4,4.0,10.3,71.2,poco,equilibrada,No,septiembre,34,otoño,22:00,5:45
3.1,3,2.0,11.7,59.9,medio,equilibrada,Si,mayo,24,primavera,2:30,10:45
6.4,2,2.0,40.0,31.5,medio,sana,No,abril,70,primavera,20:30,8:15
5.5,2,5.0,12.2,59.3,poco,procesada,No,noviembre,20,otoño,1:45,8:00
6.5,3,2.0,15.7,46.2,poco,equilibrada,No,octubre,73,otoño,2:30,9:15
4.6,4,5.0,25.0,54.2,medio,sana,No,abril,62,primavera,23:30,10:30
10.0,0,4.0,29.6,45.6,mucho,sana,No,junio,30,verano,1:15,6:00
6.8,2,3.0,18.3,33.8,mucho,equilibrada,No,agosto,48,verano,22:45,5:30
7.5,1,4.0,16.2,25.4,nada,procesada,No,enero,53,invierno,23:30,5:30
1.2,4,3.0,20.8,26.0,nada,equilibrada,Si,febrero,59,invierno,2:45,9:00
3.4,4,4.0,29.1,28.1,medio,procesada,No,noviembre,26,otoño,0:00,6:45
2.4,4,8.0,28.5,47.2,medio,muy procesada,No,diciembre,26,invierno,21:30,11:00
6.3,1,6.0,15.5,46.0,mucho,sana,Si,marzo,7,primavera,1:30,9:15
2.4,3,4.0,38.0,68.8,poco,procesada,No,septiembre,31,otoño,2:15,7:00
6.2,2,2.0,14.1,59.1,medio,equilibrada,No,agosto,12,verano,1:45,6:15
6.5,1,4.0,28.5,55.8,nada,procesada,Si,noviembre,42,otoño,22:15,5:45
5.5,2,8.0,14.1,51.3,poco,procesada,No,enero,10,invierno,22:30,7:00
6.0,2,2.0,44.2,73.4,nada,equilibrada,No,enero,35,invierno,23:30,7:15
6.9,1,6.0,12.2,75.8,mucho,ayuno,Si,julio,14,verano,20:00,5:15
2.7,4,6.0,10.8,68.8,poco,muy procesada,No,septiembre,48,otoño,21:30,5:45
6.9,2,2.0,44.2,26.6,poco,muy procesada,No,noviembre,49,otoño,22:30,7:45
3.1,4,3.0,39.5,48.1,medio,equilibrada,No,enero,67,invierno,2:15,8:00
5.9,2,4.0,34.9,67.5,nada,procesada,No,septiembre,63,otoño,0:15,5:00
4.7,3,3.0,27.0,77.0,poco,procesada,No,octubre,3,otoño,23:30,5:30
7.7,1,11.0,15.8,44.4,medio,sana,No,junio,38,verano,20:00,10:15
5.7,2,2.0,44.6,35.0,medio,equilibrada,Si,diciembre,60,invierno,23:45,5:15
8.2,1,4.0,32.5,33.1,mucho,sana,No,marzo,57,primavera,1:15,6:00
4.4,3,4.0,28.3,78.7,nada,muy procesada,No,octubre,24,otoño,2:00,7:30
7.3,1,1.0,31.2,31.2,medio,sana,Si,agosto,19,verano,2:45,7:15
9.4,1,1.0,11.2,72.3,mucho,equilibrada,No,abril,43,primavera,0:45,8:30
5.2,1,5.0,10.5,73.3,medio,procesada,Si,diciembre,25,invierno,21:45,7:15
5.0,2,2.0,40.6,62.6,mucho,ayuno,Si,mayo,26,primavera,20:15,6:15
6.9,2,8.0,43.2,59.2,poco,equilibrada,No,enero,55,invierno,20:45,7:15
6.9,1,6.0,34.8,40.3,mucho,equilibrada,Si,mayo,50,primavera,20:45,5:30
7.5,2,7.0,26.6,33.9,medio,ayuno,No,marzo,69,primavera,22:15,8:00
5.8,1,5.0,26.7,60.6,mucho,sana,Si,marzo,66,primavera,1:30,7:45
10.0,0,7.0,25.6,65.3,mucho,ayuno,No,junio,32,verano,22:00,10:15
1.6,4,5.0,42.6,69.7,medio,equilibrada,Si,agosto,59,verano,2:00,9:30
6.7,2,4.0,36.9,35.2,mucho,equilibrada,No,julio,11,verano,2:30,10:15
3.2,4,5.0,10.2,76.9,medio,muy procesada,No,septiembre,39,otoño,1:30,7:30
7.7,1,5.0,31.2,69.9,mucho,ayuno,No,mayo,26,primavera,21:15,8:45
9.0,1,3.0,41.1,77.5,mucho,sana,No,abril,2,primavera,2:30,9:15
3.7,4,12.0,21.2,73.3,medio,equilibrada,No,Desconocido,17,verano,21:30,10:30
6.4,2,3.0,40.9,41.1,mucho,ayuno,No,agosto,33,verano,0:30,6:15
6.8,2,5.0,18.2,54.4,medio,ayuno,No,mayo,39,primavera,23:15,7:15
4.0,3,5.0,11.6,30.1,medio,ayuno,Si,julio,44,verano,23:45,5:30
7.9,1,4.0,43.2,33.8,poco,muy procesada,No,enero,53,invierno,1:30,8:00
3.0,4,7.0,40.9,32.3,medio,muy procesada,No,octubre,29,otoño,1:30,9:30
1.9,4,12.0,29.3,69.9,medio,ayuno,Si,mayo,77,primavera,21:45,10:15
3.3,4,4.0,36.4,64.8,medio,equilibrada,No,noviembre,12,otoño,22:30,6:30
6.3,3,1.0,17.0,71.8,medio,sana,No,abril,77,primavera,20:30,6:30
6.9,2,4.0,24.0,56.0,nada,procesada,No,noviembre,2,otoño,0:15,8:00
2.3,4,4.0,43.7,57.8,medio,muy procesada,No,octubre,30,otoño,2:45,9:45
4.8,1,1.0,38.8,68.4,poco,procesada,Si,diciembre,19,invierno,0:45,6:00
6.0,2,1.0,35.1,59.2,nada,equilibrada,No,septiembre,66,otoño,0:15,7:00
5.1,2,2.0,36.3,75.8,medio,equilibrada,Si,agosto,74,verano,23:00,6:30
4.3,2,5.0,38.8,54.9,mucho,ayuno,Si,julio,16,verano,22:00,5:00
4.7,3,3.0,13.4,37.5,poco,muy procesada,No,octubre,53,otoño,23:00,10:30
4.6,3,5.0,12.1,46.0,medio,equilibrada,No,octubre,78,otoño,23:30,5:00
5.3,2,2.0,24.1,31.6,medio,muy procesada,No,octubre,47,otoño,22:15,5:00
4.7,3,6.0,23.4,52.2,poco,muy procesada,No,febrero,61,invierno,0:15,8:45
6.3,1,7.0,43.0,77.4,mucho,sana,Si,mayo,80,primavera,2:15,10:00
2.7,4,4.0,32.3,47.4,poco,equilibrada,Si,febrero,32,invierno,2:30,10:45
8.4,1,1.0,40.5,44.3,nada,equilibrada,No,diciembre,77,invierno,22:15,6:45
4.1,1,5.0,26.8,68.2,medio,sana,Si,abril,43,primavera,23:15,5:45
6.5,2,1.0,35.3,42.2,poco,procesada,No,febrero,10,invierno,0:00,6:30
5.1,2,1.0,23.8,25.8,poco,procesada,No,enero,48,invierno,23:15,5:45
4.7,1,2.0,17.0,27.0,poco,procesada,Si,octubre,59,otoño,20:30,8:15
2.8,4,6.0,38.8,33.9,medio,sana,Si,mayo,19,primavera,2:45,9:00
6.6,2,8.0,16.6,69.4,poco,equilibrada,No,febrero,3,invierno,20:00,10:00
1.1,4,3.0,29.3,61.7,nada,procesada,Si,noviembre,23,otoño,21:00,6:45
-2.0,4,4.0,3.7,40.0,nada,muy procesada,No,noviembre,48,otoño,23:30,5:15
2.1,4,8.0,29.1,35.8,nada,muy procesada,No,octubre,13,otoño,20:15,8:30
5.5,3,1.0,35.1,51.0,poco,muy procesada,No,febrero,77,invierno,2:30,8:45
9.5,1,4.0,13.8,25.6,mucho,equilibrada,No,junio,26,verano,2:00,7:30
7.9,1,3.0,12.2,61.8,medio,equilibrada,No,abril,46,primavera,0:45,7:45
6.3,2,2.0,43.6,70.9,mucho,sana,No,agosto,27,verano,1:30,7:45
9.4,1,3.0,23.6,45.7,mucho,ayuno,No,agosto,50,verano,0:00,8:00
5.1,3,5.0,35.4,38.4,poco,procesada,No,febrero,49,invierno,21:30,5:00
4.0,2,6.0,39.0,68.3,nada,procesada,Si,octubre,47,otoño,1:30,9:15
3.5,3,1.0,17.6,72.0,medio,ayuno,No,julio,60,verano,20:45,11:15
2.7,4,3.0,14.5,60.1,poco,equilibrada,Si,septiembre,62,otoño,2:45,9:45
2.6,4,9.0,22.9,72.5,nada,procesada,No,noviembre,14,otoño,20:00,11:15
7.1,1,1.0,19.1,37.8,medio,ayuno,Si,junio,18,verano,20:15,5:00
4.9,4,13.0,40.8,43.9,medio,equilibrada,No,septiembre,34,otoño,20:15,10:30
3.7,2,5.0,30.5,49.0,medio,procesada,Si,septiembre,16,otoño,23:15,6:00
7.3,0,3.0,29.1,69.9,mucho,ayuno,Si,agosto,1,verano,1:45,7:45
2.7,4,4.0,20.5,52.0,poco,muy procesada,No,enero,55,invierno,23:00,6:45
6.7,2,50.0,42.8,60.9,mucho,ayuno,No,agosto,41,verano,23:45,5:15
9.2,1,6.0,37.3,56.2,poco,equilibrada,No,enero,42,invierno,1:45,9:15
8.5,0,7.0,14.7,71.3,mucho,sana,Si,julio,28,verano,2:30,10:30
1.8,3,3.0,41.7,33.1,poco,procesada,Si,octubre,78,otoño,1:00,8:15
3.9,4,8.0,41.2,77.7,medio,sana,No,julio,48,verano,20:30,6:15
10.0,0,7.0,29.5,71.8,mucho,sana,No,agosto,14,verano,22:00,7:45
5.0,1,7.0,43.9,53.0,mucho,sana,Si,marzo,38,primavera,21:45,5:15
5.0,3,1.0,18.7,63.8,medio,muy procesada,No,enero,73,invierno,1:45,6:30
6.4,2,4.0,28.1,28.2,mucho,sana,No,abril,23,primavera,22:30,6:45
9.9,0,5.0,21.5,79.6,mucho,sana,No,mayo,65,primavera,1:15,7:15
4.9,3,1.0,38.9,54.2,poco,equilibrada,No,noviembre,9,otoño,21:00,6:00
5.1,2,5.0,23.9,74.3,nada,procesada,No,noviembre,12,otoño,22:15,5:30
6.3,2,3.0,33.1,48.7,poco,equilibrada,No,noviembre,41,otoño,0:00,7:15
3.7,4,2.0,16.0,28.8,poco,procesada,No,febrero,37,invierno,22:15,5:45
7.5,0,2.0,40.8,27.3,mucho,sana,Si,marzo,79,primavera,2:15,8:15
