Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
4.0,3,5,35.8,79.7,nada,procesada,False,febrero,58,invierno,2:45,8:15
9.0,1,1,18.7,38.7,medio,equilibrada,False,agosto,12,verano,20:00,9:00
3.9,4,2,30.0,45.8,medio,sana,False,abril,10,primavera,0:15,8:45
5.9,2,8,12.4,45.8,nada,muy procesada,False,enero,22,invierno,20:30,11:15
7.4,2,1,26.3,34.4,nada,equilibrada,False,noviembre,31,otoño,20:45,11:30
6.6,1,2,29.4,26.4,mucho,ayuno,True,abril,21,primavera,21:15,10:00
4.8,2,7,26.7,74.3,medio,sana,True,mayo,62,primavera,2:45,10:45
5.2,2,1,38.0,79.3,poco,procesada,False,noviembre,37,otoño,0:45,8:00
6.3,2,2,41.9,40.1,poco,muy procesada,False,noviembre,16,otoño,22:30,10:30
8.3,1,6,16.0,45.1,medio,sana,False,julio,14,verano,21:15,9:30
4.1,3,5,25.5,43.4,nada,muy procesada,False,febrero,66,invierno,2:00,9:45
9.3,1,4,33.0,79.8,mucho,ayuno,False,,55,primavera,1:15,6:30
5.5,2,4,17.1,74.2,medio,ayuno,True,junio,13,verano,22:00,5:15
4.1,3,5,25.5,68.6,nada,procesada,False,octubre,73,otoño,23:15,6:45
8.8,1,8,26.8,41.3,mucho,equilibrada,False,julio,14,verano,21:45,10:30
5.6,3,1,20.2,28.5,medio,equilibrada,False,septiembre,66,otoño,0:45,5:30
2.9,3,6,11.1,51.6,nada,procesada,True,noviembre,32,,22:30,5:15
8.4,1,2,44.7,63.9,mucho,ayuno,False,junio,53,verano,20:45,10:30
7.0,1,1,44.3,25.2,medio,equilibrada,True,julio,2,verano,0:00,8:45
3.0,4,1,15.2,77.4,medio,procesada,False,enero,27,invierno,1:15,7:00
6.7,2,7,14.9,74.1,poco,muy procesada,False,octubre,76,otoño,20:45,5:30
4.0,4,3,15.3,74.6,nada,procesada,False,septiembre,22,otoño,2:30,10:30
8.1,1,8,37.7,76.0,nada,muy procesada,False,noviembre,47,otoño,22:15,7:30
6.9,2,1,40.8,67.8,poco,procesada,False,enero,46,invierno,1:15,8:15
8.1,1,6,30.3,39.6,medio,equilibrada,False,mayo,45,primavera,20:15,8:45
2.4,4,2,12.4,57.9,medio,muy procesada,False,octubre,24,otoño,23:15,5:15
3.5,3,5,24.6,26.2,medio,equilibrada,False,noviembre,75,otoño,2:15,8:00
2.5,4,1,37.9,48.3,medio,ayuno,True,junio,20,verano,22:45,5:45
7.5,2,6,37.5,28.6,medio,equilibrada,False,octubre,29,otoño,21:30,11:45
1.0,4,9,17.3,48.3,medio,procesada,True,febrero,49,invierno,21:00,7:00
5.1,2,4,31.9,59.3,mucho,equilibrada,True,julio,21,verano,21:00,5:00
5.0,2,3,34.0,64.0,nada,muy procesada,False,diciembre,71,invierno,2:30,8:00
2.7,4,4,26.1,63.6,medio,procesada,False,diciembre,3,invierno,23:45,5:30
1.5,4,1,11.3,47.7,medio,equilibrada,True,septiembre,63,otoño,21:45,
5.9,1,2,20.7,68.2,mucho,sana,True,abril,68,primavera,21:45,6:45
4.5,4,5,11.9,45.3,medio,sana,False,abril,80,primavera,1:15,8:00
10.0,0,1,33.3,25.2,mucho,sana,False,junio,72,verano,0:15,8:30
5.8,0,11,29.5,72.1,poco,equilibrada,True,octubre,24,otoño,20:45,9:30
2.6,3,4,32.7,48.8,medio,equilibrada,True,septiembre,46,otoño,20:45,5:30
6.9,2,1,32.4,50.6,mucho,ayuno,False,agosto,12,verano,2:30,7:45
7.2,2,6,25.0,77.1,medio,ayuno,False,julio,31,verano,22:45,7:15
6.6,2,3,40.5,48.3,poco,muy procesada,False,octubre,64,otoño,2:30,9:45
6.9,1,10,19.5,45.1,poco,equilibrada,True,diciembre,26,invierno,20:30,9:30
5.3,3,5,40.0,51.2,nada,muy procesada,False,noviembre,8,otoño,0:00,6:45
2.6,3,5,38.3,72.1,medio,equilibrada,True,octubre,70,otoño,0:45,6:00
6.3,3,4,27.9,41.8,nada,equilibrada,False,,62,otoño,1:30,6:30
6.3,2,2,30.8,57.0,poco,procesada,False,enero,58,,23:00,7:30
5.9,2,4,43.3,49.2,medio,sana,True,marzo,62,primavera,20:45,5:30
6.4,2,4,42.7,72.8,medio,sana,False,junio,15,verano,1:45,7:45
3.4,3,7,18.6,72.5,medio,sana,True,julio,58,verano,1:30,9:00
3.6,4,4,42.8,38.6,medio,muy procesada,False,diciembre,3,invierno,0:00,5:45
9.0,1,6,33.8,50.0,mucho,sana,False,abril,52,primavera,21:45,8:00
4.3,2,5,13.1,40.0,nada,equilibrada,True,febrero,21,invierno,20:00,10:00
1.0,4,7,13.0,45.4,nada,procesada,True,diciembre,42,invierno,2:00,10:15
9.1,1,1,40.3,79.8,mucho,equilibrada,False,marzo,59,primavera,1:45,7:15
8.2,0,4,12.8,65.4,mucho,ayuno,True,abril,7,,23:15,6:30
7.4,2,5,10.4,65.2,mucho,sana,False,abril,32,primavera,0:30,7:15
7.1,2,5,25.2,35.0,medio,ayuno,False,abril,18,primavera,23:30,6:30
6.5,2,6,36.4,35.3,mucho,sana,False,junio,65,verano,0:45,7:15
1.0,4,3,36.3,37.8,poco,muy procesada,True,enero,57,invierno,23:00,6:30
6.7,2,4,34.7,60.6,nada,equilibrada,False,octubre,67,otoño,22:30,7:00
6.4,2,6,16.5,74.4,poco,equilibrada,False,enero,60,invierno,23:45,6:00
4.4,2,3,36.7,71.1,medio,ayuno,True,agosto,32,verano,23:15,6:00
9.0,1,4,16.6,30.9,medio,equilibrada,False,octubre,4,otoño,0:00,5:45
6.7,1,2,19.4,65.6,medio,sana,True,marzo,64,primavera,22:15,5:30
6.1,2,2,43.3,61.5,medio,ayuno,False,agosto,38,verano,1:30,7:45
4.4,2,7,20.9,25.9,medio,ayuno,True,abril,21,primavera,20:30,
2.7,4,4,32.1,78.8,medio,sana,True,abril,64,primavera,20:00,7:00
6.2,2,7,30.6,54.4,poco,muy procesada,False,septiembre,67,otoño,21:15,5:30
4.4,3,2,17.3,29.3,nada,muy procesada,False,,22,otoño,1:30,6:00
7.6,1,6,21.5,38.6,mucho,equilibrada,False,mayo,57,primavera,0:45,8:30
9.0,1,3,25.4,61.7,medio,equilibrada,False,octubre,77,otoño,22:15,5:30
4.7,4,2,30.0,26.3,medio,sana,False,marzo,17,primavera,2:15,10:30
4.8,4,1,15.1,41.8,medio,sana,False,julio,39,verano,21:00,9:45
7.1,1,2,37.7,78.5,mucho,sana,True,abril,42,,21:45,5:30
1.2,4,6,17.6,39.7,medio,sana,True,junio,71,verano,22:30,6:15
4.5,3,3,34.6,38.3,medio,procesada,False,febrero,78,invierno,0:00,6:45
10.0,0,7,44.3,51.4,mucho,ayuno,False,abril,13,primavera,21:15,5:15
4.6,1,2,28.6,69.6,poco,muy procesada,True,septiembre,57,otoño,1:45,8:30
7.1,1,4,10.0,70.9,nada,muy procesada,False,febrero,53,invierno,1:15,7:45
6.8,1,3,26.9,57.7,medio,procesada,False,septiembre,38,otoño,1:30,9:45
7.3,2,1,24.1,25.9,mucho,ayuno,False,abril,48,primavera,1:30,7:00
9.6,0,4,39.6,25.8,mucho,equilibrada,False,julio,44,verano,20:00,8:45
10.0,0,7,12.0,76.6,mucho,sana,False,agosto,1,verano,0:45,8:00
8.0,1,7,19.3,73.0,mucho,sana,False,marzo,24,primavera,21:30,5:15
3.5,4,2,15.5,25.4,medio,sana,False,julio,70,verano,2:45,7:00
2.3,4,5,24.7,73.4,poco,procesada,False,noviembre,33,otoño,23:00,10:00
3.5,4,5,15.1,74.0,poco,procesada,False,diciembre,17,invierno,1:30,8:45
4.7,3,1,43.6,53.9,nada,equilibrada,False,enero,17,invierno,22:15,5:15
10.0,0,6,31.9,27.1,mucho,equilibrada,False,junio,75,verano,2:45,10:45
2.6,3,1,27.2,51.4,medio,muy procesada,True,enero,32,invierno,0:45,6:30
4.9,1,3,11.0,68.8,medio,ayuno,True,agosto,33,verano,0:45,8:30
8.9,1,1,29.9,57.4,mucho,equilibrada,False,abril,20,primavera,23:00,6:00
5.4,2,5,44.5,47.5,medio,muy procesada,False,enero,18,invierno,23:30,5:30
3.4,3,4,13.2,59.7,medio,ayuno,True,agosto,60,verano,20:00,9:00
5.3,2,2,21.3,62.6,nada,equilibrada,True,febrero,30,invierno,2:15,9:30
5.7,2,5,33.3,43.2,medio,muy procesada,False,noviembre,37,otoño,23:00,6:15
3.8,3,5,20.6,71.9,medio,muy procesada,False,enero,26,invierno,20:00,9:00
5.0,2,3,26.7,50.5,medio,equilibrada,True,mayo,43,primavera,0:45,6:45
3.7,3,3,14.4,43.3,medio,equilibrada,True,octubre,33,otoño,1:15,8:45
4.4,2,1,10.4,36.7,mucho,equilibrada,True,marzo,39,primavera,23:30,7:15
4.3,3,5,30.8,79.1,medio,ayuno,True,marzo,19,primavera,2:45,8:00
4.1,4,3,12.0,39.4,medio,ayuno,False,agosto,24,verano,0:15,5:15
2.2,3,5,28.3,48.8,poco,equilibrada,True,diciembre,56,,22:15,5:30
6.1,2,2,22.8,49.7,nada,equilibrada,False,febrero,32,invierno,22:00,10:45
6.5,1,4,32.3,53.8,nada,procesada,True,diciembre,30,invierno,2:45,9:45
7.3,2,5,28.5,69.3,poco,equilibrada,False,,54,otoño,20:30,9:15
3.4,4,2,33.4,68.4,medio,muy procesada,False,febrero,37,invierno,21:15,6:00
2.2,4,1,28.5,52.4,medio,equilibrada,True,septiembre,7,otoño,1:45,7:30
2.5,4,5,15.9,51.1,poco,procesada,False,enero,72,invierno,23:45,5:15
8.0,2,5,16.3,50.1,mucho,ayuno,False,abril,27,primavera,23:30,5:00
6.5,1,1,21.1,46.0,mucho,equilibrada,True,abril,8,primavera,23:00,11:15
8.0,1,4,41.4,28.8,medio,muy procesada,False,enero,63,invierno,22:45,6:45
1.5,4,7,35.1,64.7,medio,equilibrada,True,julio,44,verano,2:45,10:45
8.8,0,3,17.1,53.9,mucho,ayuno,True,junio,6,verano,20:45,5:30
5.9,2,2,25.5,28.8,nada,procesada,False,noviembre,42,otoño,1:45,8:00
1.7,3,2,30.0,62.7,medio,ayuno,True,julio,19,verano,0:30,7:30
6.4,2,2,12.1,37.3,medio,equilibrada,False,julio,47,verano,22:30,7:45
3.6,2,2,31.6,49.0,nada,muy procesada,True,noviembre,79,otoño,2:00,7:30
7.6,0,2,36.1,46.6,mucho,ayuno,True,mayo,46,primavera,2:30,10:15
5.4,2,1,27.8,44.1,nada,muy procesada,False,diciembre,66,invierno,0:45,8:00
6.4,3,6,34.3,77.7,medio,equilibrada,False,octubre,61,otoño,20:00,5:15
5.2,2,3,29.7,34.8,nada,equilibrada,True,septiembre,1,otoño,0:15,6:15
7.4,1,1,23.2,42.1,medio,ayuno,True,agosto,5,verano,2:45,8:45
8.6,1,7,42.4,48.6,mucho,ayuno,False,mayo,33,primavera,1:00,9:30
2.7,4,6,21.9,31.4,medio,muy procesada,False,noviembre,65,otoño,21:45,6:45
6.7,2,2,43.1,78.7,poco,equilibrada,False,febrero,56,invierno,0:30,7:30
3.0,2,5,16.0,71.6,medio,muy procesada,True,enero,60,invierno,21:45,10:45
4.0,3,3,11.6,36.1,medio,ayuno,True,junio,75,verano,1:15,9:00
7.6,1,4,24.9,46.6,mucho,equilibrada,False,junio,25,verano,0:45,6:45
5.9,2,1,12.4,76.2,medio,sana,False,junio,54,verano,23:15,5:45
3.3,4,7,34.1,71.8,nada,procesada,False,diciembre,47,invierno,20:45,6:15
3.5,4,2,18.0,37.2,nada,equilibrada,False,enero,66,invierno,1:00,7:00
3.6,4,7,11.5,66.9,medio,sana,False,abril,21,primavera,0:00,8:45
5.3,2,6,20.4,48.9,poco,muy procesada,False,noviembre,27,otoño,23:45,10:15
1.0,4,7,20.7,78.8,medio,muy procesada,True,septiembre,2,otoño,1:15,9:45
5.8,3,1,39.9,36.7,medio,ayuno,False,mayo,75,primavera,1:00,8:15
9.0,1,5,28.6,25.9,medio,ayuno,False,marzo,75,,1:45,9:30
10.0,0,5,38.5,62.0,mucho,ayuno,False,junio,56,verano,23:45,7:45
6.3,1,6,28.0,55.2,medio,sana,True,mayo,27,primavera,2:45,9:30
5.3,3,3,28.7,51.9,medio,equilibrada,False,,53,otoño,20:30,8:00
7.9,2,2,20.7,43.2,nada,equilibrada,False,noviembre,24,otoño,0:45,8:45
4.7,4,5,27.2,29.7,medio,equilibrada,False,mayo,39,primavera,0:45,7:30
1.7,4,5,18.4,79.3,medio,muy procesada,True,febrero,28,invierno,0:30,7:45
5.7,1,1,41.7,43.6,poco,muy procesada,True,febrero,45,invierno,1:30,9:30
9.5,1,1,44.2,41.9,mucho,equilibrada,False,abril,78,primavera,0:15,6:00
9.5,0,5,25.7,79.6,mucho,ayuno,False,junio,61,verano,1:30,7:00
6.9,1,4,37.6,56.7,medio,procesada,False,noviembre,66,otoño,1:30,9:15
6.2,1,3,18.6,34.8,medio,muy procesada,True,noviembre,76,otoño,1:15,6:45
2.9,3,5,24.8,74.8,poco,muy procesada,True,septiembre,45,otoño,2:30,8:15
8.2,1,1,42.8,51.3,mucho,equilibrada,False,agosto,69,verano,22:00,6:45
7.8,1,4,22.8,75.9,nada,muy procesada,False,septiembre,62,otoño,1:45,6:45
5.3,3,2,39.3,38.3,poco,muy procesada,False,noviembre,45,otoño,0:00,5:15
9.1,1,4,16.1,41.8,mucho,ayuno,False,abril,38,primavera,0:15,5:00
1.2,4,5,41.5,39.0,medio,ayuno,True,marzo,71,primavera,21:15,5:15
5.0,4,4,35.7,60.5,nada,equilibrada,False,octubre,69,,1:15,6:45
6.9,0,3,29.5,60.4,mucho,sana,True,abril,44,primavera,2:15,8:45
5.8,2,2,17.4,26.9,poco,equilibrada,True,enero,51,invierno,0:15,5:45
5.9,3,4,26.3,54.4,nada,equilibrada,False,febrero,23,invierno,2:45,9:00
9.3,1,6,10.3,30.9,mucho,ayuno,False,abril,39,primavera,21:45,6:45
2.1,4,5,34.8,75.9,nada,muy procesada,False,diciembre,48,invierno,2:45,9:30
4.1,2,3,33.7,75.7,mucho,ayuno,True,julio,59,verano,2:30,10:00
7.5,1,1,14.5,39.9,medio,equilibrada,True,noviembre,46,otoño,2:00,8:00
3.8,4,4,16.5,48.1,nada,procesada,False,diciembre,22,invierno,1:15,6:15
5.7,2,4,32.1,58.5,nada,muy procesada,False,diciembre,51,invierno,21:30,5:30
6.6,1,3,18.0,40.2,poco,muy procesada,False,octubre,0,otoño,2:30,7:00
6.1,2,2,43.6,78.7,medio,procesada,False,septiembre,66,otoño,21:45,5:45
8.2,0,1,18.6,65.1,mucho,ayuno,True,junio,24,,21:45,11:45
3.1,4,1,42.7,39.9,medio,ayuno,False,agosto,9,verano,2:30,7:15
4.8,2,11,23.0,31.2,medio,equilibrada,True,agosto,1,verano,21:45,11:45
10.0,0,5,28.8,40.7,mucho,equilibrada,False,junio,5,verano,2:45,9:45
2.1,4,4,14.2,76.3,poco,procesada,False,octubre,2,otoño,22:45,6:30
6.4,3,6,31.2,57.6,nada,equilibrada,False,noviembre,16,otoño,1:15,9:00
4.3,2,5,22.6,33.7,mucho,sana,True,mayo,39,primavera,0:30,8:30
4.9,2,2,38.6,49.6,medio,equilibrada,True,marzo,0,primavera,0:00,5:30
2.2,4,6,24.9,43.7,medio,muy procesada,False,septiembre,49,otoño,21:00,9:00
6.8,2,9,38.9,51.1,mucho,equilibrada,False,agosto,9,verano,22:30,10:15
8.6,1,2,35.3,26.1,medio,equilibrada,False,agosto,65,,2:30,7:30
7.1,1,7,30.5,65.1,poco,equilibrada,True,enero,38,invierno,22:30,8:30
3.1,4,4,10.3,71.2,poco,equilibrada,False,septiembre,34,otoño,22:00,5:45
3.1,3,2,11.7,59.9,medio,equilibrada,True,mayo,24,primavera,2:30,10:45
6.4,2,2,40.0,31.5,medio,sana,False,abril,70,primavera,20:30,8:15
6.2,2,3,42.7,49.3,medio,equilibrada,False,junio,54,,0:45,6:30
5.5,2,5,12.2,59.3,poco,procesada,False,noviembre,20,otoño,1:45,8:00
6.5,3,2,15.7,46.2,poco,equilibrada,False,octubre,73,otoño,2:30,9:15
4.6,4,5,25.0,54.2,medio,sana,False,abril,62,primavera,23:30,10:30
10.0,0,4,29.6,45.6,mucho,sana,False,junio,30,verano,1:15,6:00
6.8,2,3,18.3,33.8,mucho,equilibrada,False,agosto,48,verano,22:45,5:30
7.5,1,4,16.2,25.4,nada,procesada,False,enero,53,invierno,23:30,5:30
1.2,4,3,20.8,26.0,nada,equilibrada,True,febrero,59,invierno,2:45,9:00
3.4,4,4,29.1,28.1,medio,procesada,False,noviembre,26,otoño,0:00,6:45
2.4,4,8,28.5,47.2,medio,muy procesada,False,diciembre,26,invierno,21:30,11:00
6.3,1,6,15.5,46.0,mucho,sana,True,marzo,7,primavera,1:30,9:15
2.4,3,4,38.0,68.8,poco,procesada,False,septiembre,31,otoño,2:15,7:00
6.2,2,2,14.1,59.1,medio,equilibrada,False,agosto,12,verano,1:45,6:15
6.5,1,4,28.5,55.8,nada,procesada,True,noviembre,42,otoño,22:15,5:45
5.5,2,8,14.1,51.3,poco,procesada,False,enero,10,invierno,22:30,7:00
6.0,2,2,44.2,73.4,nada,equilibrada,False,enero,35,invierno,23:30,7:15
6.9,1,6,12.2,75.8,mucho,ayuno,True,julio,14,verano,20:00,5:15
2.7,4,6,10.8,68.8,poco,muy procesada,False,septiembre,48,otoño,21:30,5:45
6.9,2,2,44.2,26.6,poco,muy procesada,False,noviembre,49,otoño,22:30,7:45
3.1,4,3,39.5,48.1,medio,equilibrada,False,enero,67,invierno,2:15,8:00
5.9,2,4,34.9,67.5,nada,procesada,False,septiembre,63,otoño,0:15,5:00
4.7,3,3,27.0,77.0,poco,procesada,False,octubre,3,otoño,23:30,5:30
7.7,1,11,15.8,44.4,medio,sana,False,junio,38,verano,20:00,10:15
5.7,2,2,44.6,35.0,medio,equilibrada,True,diciembre,60,invierno,23:45,5:15
8.2,1,4,32.5,33.1,mucho,sana,False,marzo,57,primavera,1:15,6:00
4.4,3,4,28.3,78.7,nada,muy procesada,False,octubre,24,otoño,2:00,7:30
7.3,1,1,31.2,31.2,medio,sana,True,agosto,19,verano,2:45,7:15
5.0,3,3,35.3,50.2,medio,equilibrada,False,septiembre,61,otoño,,5:15
9.4,1,1,11.2,72.3,mucho,equilibrada,False,abril,43,primavera,0:45,8:30
5.2,1,5,10.5,73.3,medio,procesada,True,diciembre,25,invierno,21:45,7:15
5.0,2,2,40.6,62.6,mucho,ayuno,True,mayo,26,primavera,20:15,6:15
8.2,1,5,37.1,37.7,mucho,sana,False,junio,77,,2:15,10:30
6.9,2,8,43.2,59.2,poco,equilibrada,False,enero,55,invierno,20:45,7:15
6.9,1,6,34.8,40.3,mucho,equilibrada,True,mayo,50,primavera,20:45,5:30
7.5,2,7,26.6,33.9,medio,ayuno,False,marzo,69,primavera,22:15,8:00
5.8,1,5,26.7,60.6,mucho,sana,True,marzo,66,primavera,1:30,7:45
10.0,0,7,25.6,65.3,mucho,ayuno,False,junio,32,verano,22:00,10:15
1.6,4,5,42.6,69.7,medio,equilibrada,True,agosto,59,verano,2:00,9:30
6.7,2,4,36.9,35.2,mucho,equilibrada,False,julio,11,verano,2:30,10:15
3.2,4,5,10.2,76.9,medio,muy procesada,False,septiembre,39,otoño,1:30,7:30
7.7,1,5,31.2,69.9,mucho,ayuno,False,mayo,26,primavera,21:15,8:45
9.0,1,3,41.1,77.5,mucho,sana,False,abril,2,primavera,2:30,9:15
3.7,4,12,21.2,73.3,medio,equilibrada,False,,17,verano,21:30,10:30
6.4,2,3,40.9,41.1,mucho,ayuno,False,agosto,33,verano,0:30,6:15
6.8,2,5,18.2,54.4,medio,ayuno,False,mayo,39,primavera,23:15,7:15
4.0,3,5,11.6,30.1,medio,ayuno,True,julio,44,verano,23:45,5:30
7.9,1,4,43.2,33.8,poco,muy procesada,False,enero,53,invierno,1:30,8:00
3.0,4,7,40.9,32.3,medio,muy procesada,False,octubre,29,otoño,1:30,9:30
1.9,4,12,29.3,69.9,medio,ayuno,True,mayo,77,primavera,21:45,10:15
3.3,4,4,36.4,64.8,medio,equilibrada,False,noviembre,12,otoño,22:30,6:30
6.3,3,1,17.0,71.8,medio,sana,False,abril,77,primavera,20:30,6:30
6.9,2,4,24.0,56.0,nada,procesada,False,noviembre,2,otoño,0:15,8:00
2.3,4,4,43.7,57.8,medio,muy procesada,False,octubre,30,otoño,2:45,9:45
4.8,1,1,38.8,68.4,poco,procesada,True,diciembre,19,invierno,0:45,6:00
6.0,2,1,35.1,59.2,nada,equilibrada,False,septiembre,66,otoño,0:15,7:00
5.1,2,2,36.3,75.8,medio,equilibrada,True,agosto,74,verano,23:00,6:30
4.3,2,5,38.8,54.9,mucho,ayuno,True,julio,16,verano,22:00,5:00
4.4,3,5,10.5,25.7,nada,procesada,False,noviembre,25,o,2:45,9:30
4.7,3,3,13.4,37.5,poco,muy procesada,False,octubre,53,otoño,23:00,10:30
4.6,3,5,12.1,46.0,medio,equilibrada,False,octubre,78,otoño,23:30,5:00
5.3,2,2,24.1,31.6,medio,muy procesada,False,octubre,47,otoño,22:15,5:00
4.7,3,6,23.4,52.2,poco,muy procesada,False,febrero,61,invierno,0:15,8:45
6.3,1,7,43.0,77.4,mucho,sana,True,mayo,80,primavera,2:15,10:00
2.7,4,4,32.3,47.4,poco,equilibrada,True,febrero,32,invierno,2:30,10:45
8.4,1,1,40.5,44.3,nada,equilibrada,False,diciembre,77,invierno,22:15,6:45
4.1,1,5,26.8,68.2,medio,sana,True,abril,43,primavera,23:15,5:45
6.5,2,1,35.3,42.2,poco,procesada,False,febrero,10,invierno,0:00,6:30
5.1,2,1,23.8,25.8,poco,procesada,False,enero,48,invierno,23:15,5:45
4.7,1,2,17.0,27.0,poco,procesada,True,octubre,59,otoño,20:30,8:15
2.8,4,6,38.8,33.9,medio,sana,True,mayo,19,primavera,2:45,9:00
6.6,2,8,16.6,69.4,poco,equilibrada,False,febrero,3,invierno,20:00,10:00
1.1,4,3,29.3,61.7,nada,procesada,True,noviembre,23,otoño,21:00,6:45
-2.0,4,4,3.7,40.0,nada,muy procesada,False,noviembre,48,otoño,23:30,5:15
2.1,4,8,29.1,35.8,nada,muy procesada,False,octubre,13,otoño,20:15,8:30
5.5,3,1,35.1,51.0,poco,muy procesada,False,febrero,77,invierno,2:30,8:45
9.5,1,4,13.8,25.6,mucho,equilibrada,False,junio,26,verano,2:00,7:30
7.9,1,3,12.2,61.8,medio,equilibrada,False,abril,46,primavera,0:45,7:45
6.3,2,2,43.6,70.9,mucho,sana,False,agosto,27,verano,1:30,7:45
9.4,1,3,23.6,45.7,mucho,ayuno,False,agosto,50,verano,0:00,8:00
5.1,3,5,35.4,38.4,poco,procesada,False,febrero,49,invierno,21:30,5:00
4.0,2,6,39.0,68.3,nada,procesada,True,octubre,47,otoño,1:30,9:15
3.5,3,1,17.6,72.0,medio,ayuno,False,julio,60,verano,20:45,11:15
2.7,4,3,14.5,60.1,poco,equilibrada,True,septiembre,62,otoño,2:45,9:45
5.9,1,1,34.2,38.3,medio,equilibrada,True,mayo,15,prim,2:15,7:45
7.9,1,6,44.7,69.0,poco,procesada,False,septiembre,59,otoño,20:15,11:30
2.6,4,9,22.9,72.5,nada,procesada,False,noviembre,14,otoño,20:00,11:15
7.1,1,1,19.1,37.8,medio,ayuno,True,junio,18,verano,20:15,5:00
4.9,4,13,40.8,43.9,medio,equilibrada,False,septiembre,34,otoño,20:15,10:30
3.7,2,5,30.5,49.0,medio,procesada,True,septiembre,16,otoño,23:15,6:00
7.3,0,3,29.1,69.9,mucho,ayuno,True,agosto,1,verano,1:45,7:45
2.7,4,4,20.5,52.0,poco,muy procesada,False,enero,55,invierno,23:00,6:45
6.7,2,50,42.8,60.9,mucho,ayuno,False,agosto,41,verano,23:45,5:15
9.2,1,6,37.3,56.2,poco,equilibrada,False,enero,42,invierno,1:45,9:15
8.5,0,7,14.7,71.3,mucho,sana,True,julio,28,verano,2:30,10:30
1.8,3,3,41.7,33.1,poco,procesada,True,octubre,78,otoño,1:00,8:15
3.9,4,8,41.2,77.7,medio,sana,False,julio,48,verano,20:30,6:15
10.0,0,7,29.5,71.8,mucho,sana,False,agosto,14,verano,22:00,7:45
4.5,2,6,13.3,28.0,nada,equilibrada,True,,61,inv,1:15,9:15
5.0,1,7,43.9,53.0,mucho,sana,True,marzo,38,primavera,21:45,5:15
5.0,3,1,18.7,63.8,medio,muy procesada,False,enero,73,invierno,1:45,6:30
6.4,2,4,28.1,28.2,mucho,sana,False,abril,23,primavera,22:30,6:45
9.9,0,5,21.5,79.6,mucho,sana,False,mayo,65,primavera,1:15,7:15
4.9,3,1,38.9,54.2,poco,equilibrada,False,noviembre,9,otoño,21:00,6:00
5.1,2,5,23.9,74.3,nada,procesada,False,noviembre,12,otoño,22:15,5:30
6.3,2,3,33.1,48.7,poco,equilibrada,False,noviembre,41,otoño,0:00,7:15
3.7,4,2,16.0,28.8,poco,procesada,False,febrero,37,invierno,22:15,5:45
7.5,0,2,40.8,27.3,mucho,sana,True,marzo,79,primavera,2:15,8:15
7.8,2,6,15.9,45.5,medio,ayuno,False,junio,0,verano,21:15,11:15
7.8,0,3,27.5,41.8,mucho,sana,True,marzo,23,primavera,2:30,8:30
6.0,2,3,16.0,39.0,nada,procesada,False,noviembre,53,otoño,0:15,5:45
8.8,0,4,31.5,72.3,mucho,sana,True,junio,34,verano,1:45,6:15
3.2,3,5,39.0,29.8,nada,muy procesada,True,enero,77,invierno,22:30,5:45
4.5,4,6,21.6,40.7,medio,ayuno,False,agosto,26,verano,20:15,6:30
1.7,3,7,21.0,60.2,nada,muy procesada,True,diciembre,77,invierno,21:45,6:45
7.8,1,3,21.9,65.4,mucho,sana,False,agosto,14,verano,0:45,8:00
5.9,2,4,32.2,64.8,medio,ayuno,True,abril,69,primavera,0:15,6:30
4.2,3,3,20.8,39.2,poco,muy procesada,False,enero,76,invierno,2:30,8:15
1.7,3,2,36.5,28.2,poco,muy procesada,True,enero,9,invierno,23:30,5:45
6.6,2,4,17.4,56.8,medio,sana,False,abril,19,primavera,1:45,6:45
6.1,1,4,28.2,47.7,poco,procesada,True,septiembre,63,otoño,1:45,9:30
6.3,2,1,17.1,64.3,poco,muy procesada,False,febrero,22,invierno,2:15,8:00
2.6,3,3,39.9,26.7,medio,muy procesada,True,noviembre,16,otoño,1:15,6:00
3.2,2,1,14.7,31.6,medio,muy procesada,True,enero,64,invierno,2:45,8:45
7.8,1,2,18.8,39.2,poco,equilibrada,False,septiembre,62,otoño,0:15,6:15
5.4,2,7,38.8,77.2,poco,muy procesada,False,enero,48,invierno,1:15,9:45
10.0,0,9,29.8,37.2,mucho,sana,False,mayo,33,primavera,20:45,10:00
9.2,1,3,20.3,74.4,medio,sana,False,agosto,27,verano,2:00,7:30
3.9,4,1,32.6,47.7,medio,procesada,False,octubre,42,oto,20:15,11:15
7.4,2,3,11.9,51.1,mucho,equilibrada,False,junio,46,verano,2:15,10:45
6.4,3,2,25.5,46.4,poco,equilibrada,False,febrero,79,invierno,2:45,7:45
1.0,4,5,23.5,25.4,poco,procesada,True,noviembre,60,otoño,22:15,6:45
5.1,2,,38.5,70.2,poco,muy procesada,False,diciembre,29,invierno,20:00,10:30
4.5,1,6,44.4,78.5,nada,equilibrada,True,septiembre,3,otoño,22:45,6:15
7.0,1,6,38.5,43.4,poco,procesada,False,diciembre,38,invierno,22:00,5:45
2.5,4,3,27.9,75.2,medio,procesada,False,enero,3,invierno,0:45,5:30
7.2,1,1,23.6,,mucho,,True,agosto,7,verano,22:00,5:00
